timestamp : 0, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 95100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 95100, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4985, bid_amt : 25, ask : 4992, ask_amt : -25,
timestamp : 95200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 95200, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4986, bid_amt : 2, ask : 4992, ask_amt : -30,
timestamp : 95300, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 24, ask : 10002, ask_amt : -9, 
timestamp : 95300, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 24, ask : 4993, ask_amt : -24,
timestamp : 95400, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 21, ask : 10002, ask_amt : -1, 
timestamp : 95400, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 21, ask : 4993, ask_amt : -21,
timestamp : 95500, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -4, 
timestamp : 95500, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4986, bid_amt : 2, ask : 4992, ask_amt : -27,
timestamp : 95600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 30, ask : 10005, ask_amt : -30, 
timestamp : 95600, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 29, ask : 4993, ask_amt : -30,
timestamp : 95700, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 95700, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4986, bid_amt : 2, ask : 4990, ask_amt : -6,
timestamp : 95800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 95800, symbol : STARFRUIT, alpha : 69, mid : 4990.0, bid : 4987, bid_amt : 5, ask : 4993, ask_amt : -21,
timestamp : 95900, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 9, ask : 10004, ask_amt : -1, 
timestamp : 95900, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4986, bid_amt : 23, ask : 4991, ask_amt : -8,
timestamp : 96000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 96000, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4986, bid_amt : 1, ask : 4992, ask_amt : -24,
timestamp : 96100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 96100, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 23, ask : 4993, ask_amt : -23,
timestamp : 96200, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -5, 
timestamp : 96200, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 25, ask : 4993, ask_amt : -26,
timestamp : 96300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 96300, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4986, bid_amt : 27, ask : 4987, ask_amt : -1,
timestamp : 96400, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 6, ask : 10005, ask_amt : -30, 
timestamp : 96400, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 30, ask : 4993, ask_amt : -30,
timestamp : 96500, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 96500, symbol : STARFRUIT, alpha : 69, mid : 4990.0, bid : 4987, bid_amt : 1, ask : 4993, ask_amt : -29,
timestamp : 96600, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 24, ask : 10002, ask_amt : -3, 
timestamp : 96600, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 24, ask : 4993, ask_amt : -24,
timestamp : 96700, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -9, 
timestamp : 96700, symbol : STARFRUIT, alpha : 69, mid : 4990.0, bid : 4987, bid_amt : 2, ask : 4993, ask_amt : -32,
timestamp : 96800, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 3, ask : 10004, ask_amt : -1, 
timestamp : 96800, symbol : STARFRUIT, alpha : 69, mid : 4990.0, bid : 4987, bid_amt : 7, ask : 4993, ask_amt : -27,
timestamp : 96900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 96900, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4986, bid_amt : 1, ask : 4992, ask_amt : -26,
timestamp : 97000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 97000, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4986, bid_amt : 2, ask : 4992, ask_amt : -28,
timestamp : 97100, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 28, ask : 10002, ask_amt : -4, 
timestamp : 97100, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4985, bid_amt : 28, ask : 4990, ask_amt : -5,
timestamp : 97200, symbol : AMETHYSTS, alpha : 69, mid : 9998.0, bid : 9996, bid_amt : 1, ask : 10000, ask_amt : -3, 
timestamp : 97200, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4986, bid_amt : 23, ask : 4989, ask_amt : -3,
timestamp : 97300, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 3, ask : 10004, ask_amt : -1, 
timestamp : 97300, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4986, bid_amt : 25, ask : 4987, ask_amt : -1,
timestamp : 97400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 27, ask : 10005, ask_amt : -27, 
timestamp : 97400, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 27, ask : 4993, ask_amt : -27,
timestamp : 97500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 97500, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4988, bid_amt : 3, ask : 4993, ask_amt : -2,
timestamp : 97600, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -7, 
timestamp : 97600, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4988, bid_amt : 31, ask : 4993, ask_amt : -7,
timestamp : 97700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 97700, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4988, bid_amt : 22, ask : 4993, ask_amt : -2,
timestamp : 97800, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 27, ask : 10002, ask_amt : -6, 
timestamp : 97800, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4988, bid_amt : 27, ask : 4993, ask_amt : -1,
timestamp : 97900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 97900, symbol : STARFRUIT, alpha : 69, mid : 4991.5, bid : 4988, bid_amt : 25, ask : 4995, ask_amt : -26,
timestamp : 98000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 98000, symbol : STARFRUIT, alpha : 69, mid : 4991.5, bid : 4988, bid_amt : 24, ask : 4995, ask_amt : -24,
timestamp : 98100, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -1, 
timestamp : 98100, symbol : STARFRUIT, alpha : 69, mid : 4991.5, bid : 4988, bid_amt : 29, ask : 4995, ask_amt : -29,
timestamp : 98200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 98200, symbol : STARFRUIT, alpha : 69, mid : 4992.0, bid : 4989, bid_amt : 1, ask : 4995, ask_amt : -26,
timestamp : 98300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 98300, symbol : STARFRUIT, alpha : 69, mid : 4993.5, bid : 4992, bid_amt : 2, ask : 4995, ask_amt : -29,
timestamp : 98400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 30, ask : 10005, ask_amt : -30, 
timestamp : 98400, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4987, bid_amt : 30, ask : 4992, ask_amt : -7,
timestamp : 98500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 98500, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4987, bid_amt : 31, ask : 4994, ask_amt : -31,
timestamp : 98600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 98600, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4987, bid_amt : 28, ask : 4994, ask_amt : -28,
timestamp : 98700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 98700, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4987, bid_amt : 29, ask : 4994, ask_amt : -29,
timestamp : 98800, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 98800, symbol : STARFRUIT, alpha : 69, mid : 4993.5, bid : 4993, bid_amt : 1, ask : 4994, ask_amt : -24,
timestamp : 98900, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 10, ask : 10005, ask_amt : -26, 
timestamp : 98900, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4987, bid_amt : 26, ask : 4994, ask_amt : -26,
timestamp : 99000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 99000, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4987, bid_amt : 25, ask : 4992, ask_amt : -4,
timestamp : 99100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 99100, symbol : STARFRUIT, alpha : 69, mid : 4991.0, bid : 4988, bid_amt : 6, ask : 4994, ask_amt : -25,
timestamp : 99200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 99200, symbol : STARFRUIT, alpha : 69, mid : 4991.0, bid : 4988, bid_amt : 5, ask : 4994, ask_amt : -22,
timestamp : 99300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 99300, symbol : STARFRUIT, alpha : 69, mid : 4993.5, bid : 4993, bid_amt : 1, ask : 4994, ask_amt : -27,
timestamp : 99400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 99400, symbol : STARFRUIT, alpha : 69, mid : 4991.5, bid : 4988, bid_amt : 26, ask : 4995, ask_amt : -26,
timestamp : 99500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 24, ask : 10005, ask_amt : -24, 
timestamp : 99500, symbol : STARFRUIT, alpha : 69, mid : 4991.5, bid : 4988, bid_amt : 24, ask : 4995, ask_amt : -24,
timestamp : 99600, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -28, 
timestamp : 99600, symbol : STARFRUIT, alpha : 69, mid : 4992.0, bid : 4989, bid_amt : 4, ask : 4995, ask_amt : -28,
timestamp : 99700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 99700, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4987, bid_amt : 30, ask : 4994, ask_amt : -30,
timestamp : 99800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 99800, symbol : STARFRUIT, alpha : 69, mid : 4991.0, bid : 4988, bid_amt : 28, ask : 4994, ask_amt : -1,
timestamp : 99900, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -29, 
timestamp : 99900, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4987, bid_amt : 28, ask : 4994, ask_amt : -29,
timestamp : 100000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 100000, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4987, bid_amt : 24, ask : 4992, ask_amt : -5,
timestamp : 100100, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -29, 
timestamp : 100100, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4987, bid_amt : 29, ask : 4994, ask_amt : -29,
timestamp : 100200, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 5, ask : 10004, ask_amt : -1, 
timestamp : 100200, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4986, bid_amt : 23, ask : 4991, ask_amt : -1,
timestamp : 100300, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 4, ask : 10004, ask_amt : -1, 
timestamp : 100300, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4986, bid_amt : 1, ask : 4992, ask_amt : -31,
timestamp : 100400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 100400, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 30, ask : 4993, ask_amt : -30,
timestamp : 100500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 100500, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 22, ask : 4993, ask_amt : -22,
timestamp : 100600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 100600, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4986, bid_amt : 29, ask : 4991, ask_amt : -1,
timestamp : 100700, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 100700, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4986, bid_amt : 31, ask : 4993, ask_amt : -31,
timestamp : 100800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 28, ask : 10005, ask_amt : -28, 
timestamp : 100800, symbol : STARFRUIT, alpha : 69, mid : 4990.0, bid : 4987, bid_amt : 7, ask : 4993, ask_amt : -28,
timestamp : 100900, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 10, ask : 10005, ask_amt : -27, 
timestamp : 100900, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4987, bid_amt : 27, ask : 4988, ask_amt : -8,
timestamp : 101000, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 6, ask : 10005, ask_amt : -30, 
timestamp : 101000, symbol : STARFRUIT, alpha : 69, mid : 4991.0, bid : 4988, bid_amt : 1, ask : 4994, ask_amt : -30,
timestamp : 101100, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 4, ask : 10004, ask_amt : -1, 
timestamp : 101100, symbol : STARFRUIT, alpha : 69, mid : 4990.0, bid : 4987, bid_amt : 5, ask : 4993, ask_amt : -22,
timestamp : 101200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 101200, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4986, bid_amt : 26, ask : 4987, ask_amt : -1,
timestamp : 101300, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -2, 
timestamp : 101300, symbol : STARFRUIT, alpha : 69, mid : 4990.0, bid : 4987, bid_amt : 1, ask : 4993, ask_amt : -27,
timestamp : 101400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 101400, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4986, bid_amt : 22, ask : 4991, ask_amt : -5,
timestamp : 101500, symbol : AMETHYSTS, alpha : 69, mid : 10002.0, bid : 10000, bid_amt : 3, ask : 10004, ask_amt : -2, 
timestamp : 101500, symbol : STARFRUIT, alpha : 69, mid : 4991.0, bid : 4989, bid_amt : 5, ask : 4993, ask_amt : -22,
timestamp : 101600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 27, ask : 10005, ask_amt : -27, 
timestamp : 101600, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4986, bid_amt : 27, ask : 4987, ask_amt : -1,
timestamp : 101700, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 1, ask : 10005, ask_amt : -27, 
timestamp : 101700, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4985, bid_amt : 27, ask : 4992, ask_amt : -27,
timestamp : 101800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 101800, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4985, bid_amt : 26, ask : 4992, ask_amt : -26,
timestamp : 101900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 101900, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4985, bid_amt : 23, ask : 4990, ask_amt : -6,
timestamp : 102000, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 102000, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 1, ask : 4991, ask_amt : -30,
timestamp : 102100, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 3, ask : 10004, ask_amt : -2, 
timestamp : 102100, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 24, ask : 4991, ask_amt : -24,
timestamp : 102200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 30, ask : 10005, ask_amt : -30, 
timestamp : 102200, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4984, bid_amt : 30, ask : 4989, ask_amt : -7,
timestamp : 102300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 102300, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4988, bid_amt : 4, ask : 4991, ask_amt : -1,
timestamp : 102400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 102400, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 23, ask : 4991, ask_amt : -23,
timestamp : 102500, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -9, 
timestamp : 102500, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 2, ask : 4991, ask_amt : -29,
timestamp : 102600, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 9, ask : 10004, ask_amt : -2, 
timestamp : 102600, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 25, ask : 4991, ask_amt : -2,
timestamp : 102700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 102700, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4985, bid_amt : 21, ask : 4992, ask_amt : -21,
timestamp : 102800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 102800, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 28, ask : 4991, ask_amt : -28,
timestamp : 102900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 102900, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4988, bid_amt : 4, ask : 4990, ask_amt : -28,
timestamp : 103000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 103000, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4984, bid_amt : 1, ask : 4988, ask_amt : -4,
timestamp : 103100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 103100, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4989, bid_amt : 1, ask : 4990, ask_amt : -1,
timestamp : 103200, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 5, ask : 10005, ask_amt : -27, 
timestamp : 103200, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 6, ask : 4991, ask_amt : -27,
timestamp : 103300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 103300, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 9, ask : 4990, ask_amt : -26,
timestamp : 103400, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9998, bid_amt : 9, ask : 10000, ask_amt : -4, 
timestamp : 103400, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4984, bid_amt : 31, ask : 4987, ask_amt : -5,
timestamp : 103500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 103500, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 9, ask : 4991, ask_amt : -28,
timestamp : 103600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 103600, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 2, ask : 4991, ask_amt : -27,
timestamp : 103700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 103700, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 1, ask : 4991, ask_amt : -25,
timestamp : 103800, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 5, ask : 10005, ask_amt : -26, 
timestamp : 103800, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4984, bid_amt : 26, ask : 4989, ask_amt : -7,
timestamp : 103900, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -7, 
timestamp : 103900, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 24, ask : 4991, ask_amt : -24,
timestamp : 104000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 27, ask : 10005, ask_amt : -27, 
timestamp : 104000, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4989, bid_amt : 1, ask : 4990, ask_amt : -27,
timestamp : 104100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 104100, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 1, ask : 4990, ask_amt : -28,
timestamp : 104200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 104200, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4984, bid_amt : 23, ask : 4989, ask_amt : -7,
